"","feature","peak","peaks","total_bp","tot_peak","subfam","fam","fam2"
"11647","UCON89#DNA_hAT","H3K79me2",5,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11648","UCON89#DNA_hAT","H3K9ac",10,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11649","UCON89#DNA_hAT","H3K9me3",11,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11650","UCON89#DNA_hAT","H4K20me1",19,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11651","UCON9#DNA_PIF-Harbinger","H3K27ac",6,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11652","UCON9#DNA_PIF-Harbinger","H3K27me3",37,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11653","UCON9#DNA_PIF-Harbinger","H3K36me3",19,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11654","UCON9#DNA_PIF-Harbinger","H3K4me1",18,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11655","UCON9#DNA_PIF-Harbinger","H3K4me2",16,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11656","UCON9#DNA_PIF-Harbinger","H3K4me3",15,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11657","UCON9#DNA_PIF-Harbinger","H3K79me2",6,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11658","UCON9#DNA_PIF-Harbinger","H3K9ac",5,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11659","UCON9#DNA_PIF-Harbinger","H3K9me3",27,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11660","UCON9#DNA_PIF-Harbinger","H4K20me1",25,128198,174,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11661","UCON97#DNA","H3K27ac",1,12669,57,"DNA","DNA","Transposable
Elements"
"11662","UCON97#DNA","H3K27me3",22,12669,57,"DNA","DNA","Transposable
Elements"
"11663","UCON97#DNA","H3K36me3",3,12669,57,"DNA","DNA","Transposable
Elements"
"11664","UCON97#DNA","H3K4me1",7,12669,57,"DNA","DNA","Transposable
Elements"
"11665","UCON97#DNA","H3K4me2",1,12669,57,"DNA","DNA","Transposable
Elements"
"11666","UCON97#DNA","H3K4me3",2,12669,57,"DNA","DNA","Transposable
Elements"
"11667","UCON97#DNA","H3K79me2",1,12669,57,"DNA","DNA","Transposable
Elements"
"11668","UCON97#DNA","H3K9ac",1,12669,57,"DNA","DNA","Transposable
Elements"
"11669","UCON97#DNA","H3K9me3",11,12669,57,"DNA","DNA","Transposable
Elements"
"11670","UCON97#DNA","H4K20me1",8,12669,57,"DNA","DNA","Transposable
Elements"
"11671","UCON99#RC_Helitron","H3K27ac",2,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11672","UCON99#RC_Helitron","H3K27me3",23,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11673","UCON99#RC_Helitron","H3K36me3",3,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11674","UCON99#RC_Helitron","H3K4me1",6,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11675","UCON99#RC_Helitron","H3K4me2",1,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11676","UCON99#RC_Helitron","H3K4me3",2,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11677","UCON99#RC_Helitron","H3K79me2",1,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11678","UCON99#RC_Helitron","H3K9ac",1,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11679","UCON99#RC_Helitron","H3K9me3",10,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11680","UCON99#RC_Helitron","H4K20me1",6,17953,55,"RC_Helitron","RC","Transposable
Elements"
"11681","UCON9B#DNA_PIF-Harbinger","H3K27ac",6,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11682","UCON9B#DNA_PIF-Harbinger","H3K27me3",30,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11683","UCON9B#DNA_PIF-Harbinger","H3K36me3",9,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11684","UCON9B#DNA_PIF-Harbinger","H3K4me1",12,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11685","UCON9B#DNA_PIF-Harbinger","H3K4me2",10,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11686","UCON9B#DNA_PIF-Harbinger","H3K4me3",17,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11687","UCON9B#DNA_PIF-Harbinger","H3K79me2",3,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11688","UCON9B#DNA_PIF-Harbinger","H3K9ac",5,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11689","UCON9B#DNA_PIF-Harbinger","H3K9me3",28,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11690","UCON9B#DNA_PIF-Harbinger","H4K20me1",12,109958,132,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"11691","X10b_DNA#DNA_TcMar-Tigger","H3K27ac",24,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11692","X10b_DNA#DNA_TcMar-Tigger","H3K27me3",145,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11693","X10b_DNA#DNA_TcMar-Tigger","H3K36me3",59,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11694","X10b_DNA#DNA_TcMar-Tigger","H3K4me1",49,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11695","X10b_DNA#DNA_TcMar-Tigger","H3K4me2",30,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11696","X10b_DNA#DNA_TcMar-Tigger","H3K4me3",60,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11697","X10b_DNA#DNA_TcMar-Tigger","H3K79me2",31,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11698","X10b_DNA#DNA_TcMar-Tigger","H3K9ac",19,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11699","X10b_DNA#DNA_TcMar-Tigger","H3K9me3",49,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11700","X10b_DNA#DNA_TcMar-Tigger","H4K20me1",77,50118,543,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11701","X11_DNA#DNA_TcMar-Tigger","H3K27ac",33,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11702","X11_DNA#DNA_TcMar-Tigger","H3K27me3",120,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11703","X11_DNA#DNA_TcMar-Tigger","H3K36me3",96,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11704","X11_DNA#DNA_TcMar-Tigger","H3K4me1",65,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11705","X11_DNA#DNA_TcMar-Tigger","H3K4me2",28,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11706","X11_DNA#DNA_TcMar-Tigger","H3K4me3",64,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11707","X11_DNA#DNA_TcMar-Tigger","H3K79me2",54,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11708","X11_DNA#DNA_TcMar-Tigger","H3K9ac",19,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11709","X11_DNA#DNA_TcMar-Tigger","H3K9me3",64,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11710","X11_DNA#DNA_TcMar-Tigger","H4K20me1",92,138213,635,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11711","X12_DNA#DNA_TcMar-Tigger","H3K27ac",131,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11712","X12_DNA#DNA_TcMar-Tigger","H3K27me3",623,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11713","X12_DNA#DNA_TcMar-Tigger","H3K36me3",326,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11714","X12_DNA#DNA_TcMar-Tigger","H3K4me1",276,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11715","X12_DNA#DNA_TcMar-Tigger","H3K4me2",157,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11716","X12_DNA#DNA_TcMar-Tigger","H3K4me3",324,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11717","X12_DNA#DNA_TcMar-Tigger","H3K79me2",168,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11718","X12_DNA#DNA_TcMar-Tigger","H3K9ac",102,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11719","X12_DNA#DNA_TcMar-Tigger","H3K9me3",260,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11720","X12_DNA#DNA_TcMar-Tigger","H4K20me1",428,420575,2795,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11721","X12_LINE#LINE_I-Jockey","H3K27ac",16,49114,277,"LINE_I-Jockey","LINE","LINE"
"11722","X12_LINE#LINE_I-Jockey","H3K27me3",57,49114,277,"LINE_I-Jockey","LINE","LINE"
"11723","X12_LINE#LINE_I-Jockey","H3K36me3",23,49114,277,"LINE_I-Jockey","LINE","LINE"
"11724","X12_LINE#LINE_I-Jockey","H3K4me1",30,49114,277,"LINE_I-Jockey","LINE","LINE"
"11725","X12_LINE#LINE_I-Jockey","H3K4me2",19,49114,277,"LINE_I-Jockey","LINE","LINE"
"11726","X12_LINE#LINE_I-Jockey","H3K4me3",36,49114,277,"LINE_I-Jockey","LINE","LINE"
"11727","X12_LINE#LINE_I-Jockey","H3K79me2",15,49114,277,"LINE_I-Jockey","LINE","LINE"
"11728","X12_LINE#LINE_I-Jockey","H3K9ac",12,49114,277,"LINE_I-Jockey","LINE","LINE"
"11729","X12_LINE#LINE_I-Jockey","H3K9me3",23,49114,277,"LINE_I-Jockey","LINE","LINE"
"11730","X12_LINE#LINE_I-Jockey","H4K20me1",46,49114,277,"LINE_I-Jockey","LINE","LINE"
"11731","X13_LINE#LINE_L2","H3K27ac",8,172176,177,"LINE_L2","LINE","LINE"
"11732","X13_LINE#LINE_L2","H3K27me3",42,172176,177,"LINE_L2","LINE","LINE"
"11733","X13_LINE#LINE_L2","H3K36me3",10,172176,177,"LINE_L2","LINE","LINE"
"11734","X13_LINE#LINE_L2","H3K4me1",25,172176,177,"LINE_L2","LINE","LINE"
"11735","X13_LINE#LINE_L2","H3K4me2",12,172176,177,"LINE_L2","LINE","LINE"
"11736","X13_LINE#LINE_L2","H3K4me3",28,172176,177,"LINE_L2","LINE","LINE"
"11737","X13_LINE#LINE_L2","H3K79me2",3,172176,177,"LINE_L2","LINE","LINE"
"11738","X13_LINE#LINE_L2","H3K9ac",4,172176,177,"LINE_L2","LINE","LINE"
"11739","X13_LINE#LINE_L2","H3K9me3",22,172176,177,"LINE_L2","LINE","LINE"
"11740","X13_LINE#LINE_L2","H4K20me1",23,172176,177,"LINE_L2","LINE","LINE"
"11741","X15_LINE#LINE_L2","H3K27ac",13,60286,316,"LINE_L2","LINE","LINE"
"11742","X15_LINE#LINE_L2","H3K27me3",63,60286,316,"LINE_L2","LINE","LINE"
"11743","X15_LINE#LINE_L2","H3K36me3",37,60286,316,"LINE_L2","LINE","LINE"
"11744","X15_LINE#LINE_L2","H3K4me1",26,60286,316,"LINE_L2","LINE","LINE"
"11745","X15_LINE#LINE_L2","H3K4me2",19,60286,316,"LINE_L2","LINE","LINE"
"11746","X15_LINE#LINE_L2","H3K4me3",43,60286,316,"LINE_L2","LINE","LINE"
"11747","X15_LINE#LINE_L2","H3K79me2",21,60286,316,"LINE_L2","LINE","LINE"
"11748","X15_LINE#LINE_L2","H3K9ac",14,60286,316,"LINE_L2","LINE","LINE"
"11749","X15_LINE#LINE_L2","H3K9me3",35,60286,316,"LINE_L2","LINE","LINE"
"11750","X15_LINE#LINE_L2","H4K20me1",45,60286,316,"LINE_L2","LINE","LINE"
"11751","X17_LINE#LINE_CR1","H3K27ac",69,261218,1453,"LINE_CR1","LINE","LINE"
"11752","X17_LINE#LINE_CR1","H3K27me3",393,261218,1453,"LINE_CR1","LINE","LINE"
"11753","X17_LINE#LINE_CR1","H3K36me3",130,261218,1453,"LINE_CR1","LINE","LINE"
"11754","X17_LINE#LINE_CR1","H3K4me1",132,261218,1453,"LINE_CR1","LINE","LINE"
"11755","X17_LINE#LINE_CR1","H3K4me2",75,261218,1453,"LINE_CR1","LINE","LINE"
"11756","X17_LINE#LINE_CR1","H3K4me3",140,261218,1453,"LINE_CR1","LINE","LINE"
"11757","X17_LINE#LINE_CR1","H3K79me2",73,261218,1453,"LINE_CR1","LINE","LINE"
"11758","X17_LINE#LINE_CR1","H3K9ac",45,261218,1453,"LINE_CR1","LINE","LINE"
"11759","X17_LINE#LINE_CR1","H3K9me3",172,261218,1453,"LINE_CR1","LINE","LINE"
"11760","X17_LINE#LINE_CR1","H4K20me1",224,261218,1453,"LINE_CR1","LINE","LINE"
"11761","X1_DNA#DNA_TcMar-Tigger","H3K27ac",40,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11762","X1_DNA#DNA_TcMar-Tigger","H3K27me3",240,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11763","X1_DNA#DNA_TcMar-Tigger","H3K36me3",141,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11764","X1_DNA#DNA_TcMar-Tigger","H3K4me1",94,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11765","X1_DNA#DNA_TcMar-Tigger","H3K4me2",50,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11766","X1_DNA#DNA_TcMar-Tigger","H3K4me3",106,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11767","X1_DNA#DNA_TcMar-Tigger","H3K79me2",59,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11768","X1_DNA#DNA_TcMar-Tigger","H3K9ac",24,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11769","X1_DNA#DNA_TcMar-Tigger","H3K9me3",100,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11770","X1_DNA#DNA_TcMar-Tigger","H4K20me1",159,452822,1013,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11771","X1_LINE#LINE_CR1","H3K27ac",1,54567,111,"LINE_CR1","LINE","LINE"
"11772","X1_LINE#LINE_CR1","H3K27me3",32,54567,111,"LINE_CR1","LINE","LINE"
"11773","X1_LINE#LINE_CR1","H3K36me3",10,54567,111,"LINE_CR1","LINE","LINE"
"11774","X1_LINE#LINE_CR1","H3K4me1",10,54567,111,"LINE_CR1","LINE","LINE"
"11775","X1_LINE#LINE_CR1","H3K4me2",4,54567,111,"LINE_CR1","LINE","LINE"
"11776","X1_LINE#LINE_CR1","H3K4me3",7,54567,111,"LINE_CR1","LINE","LINE"
"11777","X1_LINE#LINE_CR1","H3K79me2",3,54567,111,"LINE_CR1","LINE","LINE"
"11778","X1_LINE#LINE_CR1","H3K9ac",0,54567,111,"LINE_CR1","LINE","LINE"
"11779","X1_LINE#LINE_CR1","H3K9me3",23,54567,111,"LINE_CR1","LINE","LINE"
"11780","X1_LINE#LINE_CR1","H4K20me1",21,54567,111,"LINE_CR1","LINE","LINE"
"11781","X1_LR#LTR_Gypsy","H3K27ac",2,2252,31,"LTR_Gypsy","LTR","LTR"
"11782","X1_LR#LTR_Gypsy","H3K27me3",6,2252,31,"LTR_Gypsy","LTR","LTR"
"11783","X1_LR#LTR_Gypsy","H3K36me3",3,2252,31,"LTR_Gypsy","LTR","LTR"
"11784","X1_LR#LTR_Gypsy","H3K4me1",3,2252,31,"LTR_Gypsy","LTR","LTR"
"11785","X1_LR#LTR_Gypsy","H3K4me2",3,2252,31,"LTR_Gypsy","LTR","LTR"
"11786","X1_LR#LTR_Gypsy","H3K4me3",6,2252,31,"LTR_Gypsy","LTR","LTR"
"11787","X1_LR#LTR_Gypsy","H3K79me2",1,2252,31,"LTR_Gypsy","LTR","LTR"
"11788","X1_LR#LTR_Gypsy","H3K9ac",1,2252,31,"LTR_Gypsy","LTR","LTR"
"11789","X1_LR#LTR_Gypsy","H3K9me3",6,2252,31,"LTR_Gypsy","LTR","LTR"
"11790","X1_LR#LTR_Gypsy","H4K20me1",0,2252,31,"LTR_Gypsy","LTR","LTR"
"11791","X20_LINE#LINE_CR1","H3K27ac",7,62808,269,"LINE_CR1","LINE","LINE"
"11792","X20_LINE#LINE_CR1","H3K27me3",88,62808,269,"LINE_CR1","LINE","LINE"
"11793","X20_LINE#LINE_CR1","H3K36me3",25,62808,269,"LINE_CR1","LINE","LINE"
"11794","X20_LINE#LINE_CR1","H3K4me1",18,62808,269,"LINE_CR1","LINE","LINE"
"11795","X20_LINE#LINE_CR1","H3K4me2",12,62808,269,"LINE_CR1","LINE","LINE"
"11796","X20_LINE#LINE_CR1","H3K4me3",29,62808,269,"LINE_CR1","LINE","LINE"
"11797","X20_LINE#LINE_CR1","H3K79me2",18,62808,269,"LINE_CR1","LINE","LINE"
"11798","X20_LINE#LINE_CR1","H3K9ac",5,62808,269,"LINE_CR1","LINE","LINE"
"11799","X20_LINE#LINE_CR1","H3K9me3",20,62808,269,"LINE_CR1","LINE","LINE"
"11800","X20_LINE#LINE_CR1","H4K20me1",47,62808,269,"LINE_CR1","LINE","LINE"
"11801","X21_LINE#LINE_CR1","H3K27ac",1,12924,56,"LINE_CR1","LINE","LINE"
"11802","X21_LINE#LINE_CR1","H3K27me3",20,12924,56,"LINE_CR1","LINE","LINE"
"11803","X21_LINE#LINE_CR1","H3K36me3",4,12924,56,"LINE_CR1","LINE","LINE"
"11804","X21_LINE#LINE_CR1","H3K4me1",2,12924,56,"LINE_CR1","LINE","LINE"
"11805","X21_LINE#LINE_CR1","H3K4me2",3,12924,56,"LINE_CR1","LINE","LINE"
"11806","X21_LINE#LINE_CR1","H3K4me3",6,12924,56,"LINE_CR1","LINE","LINE"
"11807","X21_LINE#LINE_CR1","H3K79me2",2,12924,56,"LINE_CR1","LINE","LINE"
"11808","X21_LINE#LINE_CR1","H3K9ac",0,12924,56,"LINE_CR1","LINE","LINE"
"11809","X21_LINE#LINE_CR1","H3K9me3",11,12924,56,"LINE_CR1","LINE","LINE"
"11810","X21_LINE#LINE_CR1","H4K20me1",7,12924,56,"LINE_CR1","LINE","LINE"
"11811","X22_DNA#DNA_TcMar","H3K27ac",0,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11812","X22_DNA#DNA_TcMar","H3K27me3",13,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11813","X22_DNA#DNA_TcMar","H3K36me3",1,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11814","X22_DNA#DNA_TcMar","H3K4me1",1,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11815","X22_DNA#DNA_TcMar","H3K4me2",0,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11816","X22_DNA#DNA_TcMar","H3K4me3",1,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11817","X22_DNA#DNA_TcMar","H3K79me2",0,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11818","X22_DNA#DNA_TcMar","H3K9ac",0,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11819","X22_DNA#DNA_TcMar","H3K9me3",9,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11820","X22_DNA#DNA_TcMar","H4K20me1",4,3857,29,"DNA_TcMar","DNA","Transposable
Elements"
"11821","X23_DNA#DNA","H3K27ac",2,35280,107,"DNA","DNA","Transposable
Elements"
"11822","X23_DNA#DNA","H3K27me3",39,35280,107,"DNA","DNA","Transposable
Elements"
"11823","X23_DNA#DNA","H3K36me3",4,35280,107,"DNA","DNA","Transposable
Elements"
"11824","X23_DNA#DNA","H3K4me1",8,35280,107,"DNA","DNA","Transposable
Elements"
"11825","X23_DNA#DNA","H3K4me2",1,35280,107,"DNA","DNA","Transposable
Elements"
"11826","X23_DNA#DNA","H3K4me3",4,35280,107,"DNA","DNA","Transposable
Elements"
"11827","X23_DNA#DNA","H3K79me2",0,35280,107,"DNA","DNA","Transposable
Elements"
"11828","X23_DNA#DNA","H3K9ac",1,35280,107,"DNA","DNA","Transposable
Elements"
"11829","X23_DNA#DNA","H3K9me3",24,35280,107,"DNA","DNA","Transposable
Elements"
"11830","X23_DNA#DNA","H4K20me1",24,35280,107,"DNA","DNA","Transposable
Elements"
"11831","X24_DNA#DNA","H3K27ac",14,81603,617,"DNA","DNA","Transposable
Elements"
"11832","X24_DNA#DNA","H3K27me3",248,81603,617,"DNA","DNA","Transposable
Elements"
"11833","X24_DNA#DNA","H3K36me3",21,81603,617,"DNA","DNA","Transposable
Elements"
"11834","X24_DNA#DNA","H3K4me1",44,81603,617,"DNA","DNA","Transposable
Elements"
"11835","X24_DNA#DNA","H3K4me2",13,81603,617,"DNA","DNA","Transposable
Elements"
"11836","X24_DNA#DNA","H3K4me3",49,81603,617,"DNA","DNA","Transposable
Elements"
"11837","X24_DNA#DNA","H3K79me2",9,81603,617,"DNA","DNA","Transposable
Elements"
"11838","X24_DNA#DNA","H3K9ac",9,81603,617,"DNA","DNA","Transposable
Elements"
"11839","X24_DNA#DNA","H3K9me3",90,81603,617,"DNA","DNA","Transposable
Elements"
"11840","X24_DNA#DNA","H4K20me1",120,81603,617,"DNA","DNA","Transposable
Elements"
"11841","X24_LINE#LINE_L2","H3K27ac",22,108226,601,"LINE_L2","LINE","LINE"
"11842","X24_LINE#LINE_L2","H3K27me3",143,108226,601,"LINE_L2","LINE","LINE"
"11843","X24_LINE#LINE_L2","H3K36me3",66,108226,601,"LINE_L2","LINE","LINE"
"11844","X24_LINE#LINE_L2","H3K4me1",60,108226,601,"LINE_L2","LINE","LINE"
"11845","X24_LINE#LINE_L2","H3K4me2",33,108226,601,"LINE_L2","LINE","LINE"
"11846","X24_LINE#LINE_L2","H3K4me3",68,108226,601,"LINE_L2","LINE","LINE"
"11847","X24_LINE#LINE_L2","H3K79me2",35,108226,601,"LINE_L2","LINE","LINE"
"11848","X24_LINE#LINE_L2","H3K9ac",21,108226,601,"LINE_L2","LINE","LINE"
"11849","X24_LINE#LINE_L2","H3K9me3",62,108226,601,"LINE_L2","LINE","LINE"
"11850","X24_LINE#LINE_L2","H4K20me1",91,108226,601,"LINE_L2","LINE","LINE"
"11851","X26_DNA#DNA_TcMar-Tigger","H3K27ac",68,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11852","X26_DNA#DNA_TcMar-Tigger","H3K27me3",400,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11853","X26_DNA#DNA_TcMar-Tigger","H3K36me3",247,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11854","X26_DNA#DNA_TcMar-Tigger","H3K4me1",168,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11855","X26_DNA#DNA_TcMar-Tigger","H3K4me2",96,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11856","X26_DNA#DNA_TcMar-Tigger","H3K4me3",190,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11857","X26_DNA#DNA_TcMar-Tigger","H3K79me2",139,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11858","X26_DNA#DNA_TcMar-Tigger","H3K9ac",47,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11859","X26_DNA#DNA_TcMar-Tigger","H3K9me3",176,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11860","X26_DNA#DNA_TcMar-Tigger","H4K20me1",293,814956,1824,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11861","X2_LINE#LINE_CR1","H3K27ac",12,258596,287,"LINE_CR1","LINE","LINE"
"11862","X2_LINE#LINE_CR1","H3K27me3",88,258596,287,"LINE_CR1","LINE","LINE"
"11863","X2_LINE#LINE_CR1","H3K36me3",27,258596,287,"LINE_CR1","LINE","LINE"
"11864","X2_LINE#LINE_CR1","H3K4me1",33,258596,287,"LINE_CR1","LINE","LINE"
"11865","X2_LINE#LINE_CR1","H3K4me2",7,258596,287,"LINE_CR1","LINE","LINE"
"11866","X2_LINE#LINE_CR1","H3K4me3",26,258596,287,"LINE_CR1","LINE","LINE"
"11867","X2_LINE#LINE_CR1","H3K79me2",9,258596,287,"LINE_CR1","LINE","LINE"
"11868","X2_LINE#LINE_CR1","H3K9ac",3,258596,287,"LINE_CR1","LINE","LINE"
"11869","X2_LINE#LINE_CR1","H3K9me3",40,258596,287,"LINE_CR1","LINE","LINE"
"11870","X2_LINE#LINE_CR1","H4K20me1",42,258596,287,"LINE_CR1","LINE","LINE"
"11871","X2a_DNA#DNA","H3K27ac",25,72050,581,"DNA","DNA","Transposable
Elements"
"11872","X2a_DNA#DNA","H3K27me3",191,72050,581,"DNA","DNA","Transposable
Elements"
"11873","X2a_DNA#DNA","H3K36me3",41,72050,581,"DNA","DNA","Transposable
Elements"
"11874","X2a_DNA#DNA","H3K4me1",46,72050,581,"DNA","DNA","Transposable
Elements"
"11875","X2a_DNA#DNA","H3K4me2",24,72050,581,"DNA","DNA","Transposable
Elements"
"11876","X2a_DNA#DNA","H3K4me3",54,72050,581,"DNA","DNA","Transposable
Elements"
"11877","X2a_DNA#DNA","H3K79me2",20,72050,581,"DNA","DNA","Transposable
Elements"
"11878","X2a_DNA#DNA","H3K9ac",11,72050,581,"DNA","DNA","Transposable
Elements"
"11879","X2a_DNA#DNA","H3K9me3",66,72050,581,"DNA","DNA","Transposable
Elements"
"11880","X2a_DNA#DNA","H4K20me1",103,72050,581,"DNA","DNA","Transposable
Elements"
"11881","X2b_DNA#DNA","H3K27ac",8,36424,276,"DNA","DNA","Transposable
Elements"
"11882","X2b_DNA#DNA","H3K27me3",104,36424,276,"DNA","DNA","Transposable
Elements"
"11883","X2b_DNA#DNA","H3K36me3",14,36424,276,"DNA","DNA","Transposable
Elements"
"11884","X2b_DNA#DNA","H3K4me1",17,36424,276,"DNA","DNA","Transposable
Elements"
"11885","X2b_DNA#DNA","H3K4me2",14,36424,276,"DNA","DNA","Transposable
Elements"
"11886","X2b_DNA#DNA","H3K4me3",16,36424,276,"DNA","DNA","Transposable
Elements"
"11887","X2b_DNA#DNA","H3K79me2",8,36424,276,"DNA","DNA","Transposable
Elements"
"11888","X2b_DNA#DNA","H3K9ac",8,36424,276,"DNA","DNA","Transposable
Elements"
"11889","X2b_DNA#DNA","H3K9me3",39,36424,276,"DNA","DNA","Transposable
Elements"
"11890","X2b_DNA#DNA","H4K20me1",48,36424,276,"DNA","DNA","Transposable
Elements"
"11891","X30_DNA#DNA","H3K27ac",49,293192,1371,"DNA","DNA","Transposable
Elements"
"11892","X30_DNA#DNA","H3K27me3",393,293192,1371,"DNA","DNA","Transposable
Elements"
"11893","X30_DNA#DNA","H3K36me3",137,293192,1371,"DNA","DNA","Transposable
Elements"
"11894","X30_DNA#DNA","H3K4me1",104,293192,1371,"DNA","DNA","Transposable
Elements"
"11895","X30_DNA#DNA","H3K4me2",60,293192,1371,"DNA","DNA","Transposable
Elements"
"11896","X30_DNA#DNA","H3K4me3",125,293192,1371,"DNA","DNA","Transposable
Elements"
