"","ind","set","c","bp","coverage"
"4102",90,"H3K27me3-human_lung_ENCFF468ZHH",283000293,146540119,1.93121375177811
"4103",90,"H3K36me3-human_GM12878_ENCFF001SUJ",913995673,580278190,1.57509913133216
"4104",90,"H3K36me3-human_GM12878_ENCFF001WYF",272064758,96031201,2.83308711301028
"4105",90,"H3K36me3-human_GM12878_ENCFF001WYH",272338213,94013533,2.89679798545599
"4106",90,"H3K36me3-human_lung_ENCFF457NNG",117342623,59362744,1.97670483359058
"4107",90,"H3K4me1-human_GM12878_ENCFF001SUE",607300003,368077180,1.64992571123263
"4108",90,"H3K4me1-human_lung_ENCFF209XDL",245106708,128997637,1.90008680546606
"4109",90,"H3K4me2-human_GM12878_ENCFF001SUL",322147027,213945450,1.50574376318823
"4110",90,"H3K4me2-human_lung_ENCFF270NMV",207644386,112466077,1.84628460011102
"4111",90,"H3K4me3-human_GM12878_ENCFF001SUF",391945436,245538981,1.5962656292037
"4112",90,"H3K4me3-human_GM12878_ENCFF001SUM",286395228,185179234,1.5465839328399
"4113",90,"H3K4me3-human_lung_ENCFF347EMU",90089946,50370689,1.7885390847046
"4114",90,"H3K4me3-human_lung_ENCFF361TGO",75159163,41775242,1.79913172017053
"4115",90,"H3K79me2-human_GM12878_ENCFF001SUN",452199491,288163197,1.56924789739892
"4116",90,"H3K79me2-human_lung_ENCFF292NSP",194795907,107574476,1.81080042630187
"4117",90,"H3K9ac-human_GM12878_ENCFF001SUO",196915623,133249659,1.4777945735681
"4118",90,"H3K9ac-human_lung_ENCFF555OKO",94685909,51487077,1.83902280954889
"4119",90,"H3K9me2-human_lung_ENCFF447MUW",18945305,7775978,2.43638870891867
"4120",90,"H3K9me3-human_GM12878_ENCFF001SUP",950725273,539366538,1.76267010653894
"4121",90,"H3K9me3-human_lung_ENCFF813YSM",63543862,30399782,2.09027360788311
"4122",90,"H4K20me1-human_GM12878_ENCFF001SUQ",1296317405,722115670,1.79516587003298
"4123",90,"H4K20me1-human_lung_ENCFF272PZA",89044556,45394239,1.96158274621588
"4124",90,"10_Rep1_iHMM_GM12878",49842211,23265451,2.14232730756004
"4125",90,"11_Rep2_iHMM_GM12878",793000410,357828059,2.21614932103466
"4126",90,"12_Het1_iHMM_GM12878",131054619,60241709,2.17547976602058
"4127",90,"13_Het2_iHMM_GM12878",383464814,185278244,2.06966995002392
"4128",90,"14_Low1_iHMM_GM12878",748188062,354762932,2.10898037678863
"4129",90,"15_Low2_iHMM_GM12878",1132186279,570455209,1.98470670639454
"4130",90,"16_Low3_iHMM_GM12878",89394542,48345445,1.84907889460941
"4131",90,"17_Unmap_iHMM_GM12878",823667641,727072978,1.13285415071498
"4132",90,"1_Pro_iHMM_GM12878",70625692,46202532,1.52861085621888
"4133",90,"2_Enh1_iHMM_GM12878",144739983,69442161,2.08432429111761
"4134",90,"3_Enh2_iHMM_GM12878",203095777,94941407,2.13916965650193
"4135",90,"4_Egn1_iHMM_GM12878",109154591,55600976,1.96317760681036
"4136",90,"5_Egn2_iHMM_GM12878",79423821,40028756,1.98416910582982
"4137",90,"6_Egn3_iHMM_GM12878",390927369,180155677,2.16994199411213
"4138",90,"7_Egn4_iHMM_GM12878",191684884,97075950,1.97458674367853
"4139",90,"8_Egn5_iHMM_GM12878",66469044,30156712,2.20412105935156
"4140",90,"9_Egn6_iHMM_GM12878",289712970,150264385,1.92802153351242
"4141",91,"All_reads",4971689915,3e+09,1.65722997166667
"4142",91,"H2AFZ-human_GM12878_ENCFF001SUD",486644905,288036491,1.68952518241864
"4143",91,"H2AFZ-human_lung_ENCFF888SIA",111417867,48896494,2.27864736068807
"4144",91,"H3F3A-human_lung_ENCFF926ZHI",209994860,103936536,2.02041426510501
"4145",91,"H3K27ac-human_GM12878_ENCFF001SUG",252084075,166141897,1.51728179075745
"4146",91,"H3K27ac-human_lung_ENCFF371BKL",171454780,89536868,1.91490705258978
"4147",91,"H3K27me3-human_GM12878_ENCFF001SUI",1923487063,1022773586,1.88065774217208
"4148",91,"H3K27me3-human_lung_ENCFF468ZHH",288442551,146540119,1.96835210021905
"4149",91,"H3K36me3-human_GM12878_ENCFF001SUJ",939282276,580278190,1.61867582167787
"4150",91,"H3K36me3-human_GM12878_ENCFF001WYF",269433516,96031201,2.80568724741868
"4151",91,"H3K36me3-human_GM12878_ENCFF001WYH",267944887,94013533,2.85006720255902
"4152",91,"H3K36me3-human_lung_ENCFF457NNG",121414649,59362744,2.04530048341431
"4153",91,"H3K4me1-human_GM12878_ENCFF001SUE",611083714,368077180,1.66020537866542
"4154",91,"H3K4me1-human_lung_ENCFF209XDL",251392393,128997637,1.94881393835144
"4155",91,"H3K4me2-human_GM12878_ENCFF001SUL",323562914,213945450,1.5123617445475
"4156",91,"H3K4me2-human_lung_ENCFF270NMV",212154547,112466077,1.88638701250333
"4157",91,"H3K4me3-human_GM12878_ENCFF001SUF",396155763,245538981,1.61341291466873
"4158",91,"H3K4me3-human_GM12878_ENCFF001SUM",287410383,185179234,1.55206594601207
"4159",91,"H3K4me3-human_lung_ENCFF347EMU",91875464,50370689,1.82398664429625
"4160",91,"H3K4me3-human_lung_ENCFF361TGO",76660903,41775242,1.83507980635995
"4161",91,"H3K79me2-human_GM12878_ENCFF001SUN",460344376,288163197,1.59751273164838
"4162",91,"H3K79me2-human_lung_ENCFF292NSP",199881287,107574476,1.85807353595661
"4163",91,"H3K9ac-human_GM12878_ENCFF001SUO",194118436,133249659,1.45680249733322
"4164",91,"H3K9ac-human_lung_ENCFF555OKO",96576193,51487077,1.87573656589594
"4165",91,"H3K9me2-human_lung_ENCFF447MUW",20448206,7775978,2.62966356129094
"4166",91,"H3K9me3-human_GM12878_ENCFF001SUP",989131994,539366538,1.83387719539991
"4167",91,"H3K9me3-human_lung_ENCFF813YSM",67601039,30399782,2.22373433467385
"4168",91,"H4K20me1-human_GM12878_ENCFF001SUQ",1289138077,722115670,1.78522379524045
"4169",91,"H4K20me1-human_lung_ENCFF272PZA",90887830,45394239,2.00218864777092
"4170",91,"10_Rep1_iHMM_GM12878",48744951,23265451,2.09516467142631
"4171",91,"11_Rep2_iHMM_GM12878",821029815,357828059,2.29448136989168
"4172",91,"12_Het1_iHMM_GM12878",136011502,60241709,2.25776300602627
"4173",91,"13_Het2_iHMM_GM12878",407153819,185278244,2.19752632694425
"4174",91,"14_Low1_iHMM_GM12878",785340632,354762932,2.21370543865051
"4175",91,"15_Low2_iHMM_GM12878",1202626938,570455209,2.10818819606922
"4176",91,"16_Low3_iHMM_GM12878",96633857,48345445,1.99882030251247
"4177",91,"17_Unmap_iHMM_GM12878",855150723,727072978,1.17615528134784
"4178",91,"1_Pro_iHMM_GM12878",70092714,46202532,1.51707516808819
"4179",91,"2_Enh1_iHMM_GM12878",146204328,69442161,2.1054115525005
"4180",91,"3_Enh2_iHMM_GM12878",208612658,94941407,2.19727792742739
"4181",91,"4_Egn1_iHMM_GM12878",111579871,55600976,2.00679698500257
"4182",91,"5_Egn2_iHMM_GM12878",82109773,40028756,2.05126966723622
"4183",91,"6_Egn3_iHMM_GM12878",380529940,180155677,2.1122284145395
"4184",91,"7_Egn4_iHMM_GM12878",196927657,97075950,2.02859366300304
"4185",91,"8_Egn5_iHMM_GM12878",65705243,30156712,2.17879333131543
"4186",91,"9_Egn6_iHMM_GM12878",303254982,150264385,2.01814276882709
"4187",92,"All_reads",4592124625,3e+09,1.53070820833333
"4188",92,"H2AFZ-human_GM12878_ENCFF001SUD",456001743,288036491,1.58313879403565
"4189",92,"H2AFZ-human_lung_ENCFF888SIA",102084790,48896494,2.08777320517091
"4190",92,"H3F3A-human_lung_ENCFF926ZHI",198497749,103936536,1.90979761919331
"4191",92,"H3K27ac-human_GM12878_ENCFF001SUG",239376435,166141897,1.44079512346004
"4192",92,"H3K27ac-human_lung_ENCFF371BKL",161090568,89536868,1.79915348390341
"4193",92,"H3K27me3-human_GM12878_ENCFF001SUI",1797258117,1022773586,1.75723947274485
"4194",92,"H3K27me3-human_lung_ENCFF468ZHH",274390068,146540119,1.87245697541709
"4195",92,"H3K36me3-human_GM12878_ENCFF001SUJ",882174087,580278190,1.52026063050896
"4196",92,"H3K36me3-human_GM12878_ENCFF001WYF",263813436,96031201,2.74716376815906
"4197",92,"H3K36me3-human_GM12878_ENCFF001WYH",263749050,94013533,2.80543706404481
"4198",92,"H3K36me3-human_lung_ENCFF457NNG",114079518,59362744,1.92173592918818
"4199",92,"H3K4me1-human_GM12878_ENCFF001SUE",578406961,368077180,1.57142847323488
"4200",92,"H3K4me1-human_lung_ENCFF209XDL",235969122,128997637,1.82925150791716
"4201",92,"H3K4me2-human_GM12878_ENCFF001SUL",307928789,213945450,1.43928645830047
"4202",92,"H3K4me2-human_lung_ENCFF270NMV",199530940,112466077,1.77414332679178
"4203",92,"H3K4me3-human_GM12878_ENCFF001SUF",374452022,245538981,1.52502067278678
"4204",92,"H3K4me3-human_GM12878_ENCFF001SUM",272411064,185179234,1.47106702039819
"4205",92,"H3K4me3-human_lung_ENCFF347EMU",86766195,50370689,1.72255326902517
"4206",92,"H3K4me3-human_lung_ENCFF361TGO",72194453,41775242,1.72816360944121
"4207",92,"H3K79me2-human_GM12878_ENCFF001SUN",432854024,288163197,1.50211417872352
"4208",92,"H3K79me2-human_lung_ENCFF292NSP",188686291,107574476,1.75400613617676
"4209",92,"H3K9ac-human_GM12878_ENCFF001SUO",186285022,133249659,1.39801499979824
"4210",92,"H3K9ac-human_lung_ENCFF555OKO",91105583,51487077,1.76948446694692
"4211",92,"H3K9me2-human_lung_ENCFF447MUW",18408552,7775978,2.36736163605401
"4212",92,"H3K9me3-human_GM12878_ENCFF001SUP",919115732,539366538,1.70406517135477
"4213",92,"H3K9me3-human_lung_ENCFF813YSM",62472122,30399782,2.05501874980551
"4214",92,"H4K20me1-human_GM12878_ENCFF001SUQ",1227295226,722115670,1.69958259734206
"4215",92,"H4K20me1-human_lung_ENCFF272PZA",86407474,45394239,1.90348986795439
"4216",92,"10_Rep1_iHMM_GM12878",47860477,23265451,2.05714804325091
"4217",92,"11_Rep2_iHMM_GM12878",760928910,357828059,2.12652107866141
"4218",92,"12_Het1_iHMM_GM12878",129618313,60241709,2.15163738133658
"4219",92,"13_Het2_iHMM_GM12878",373641753,185278244,2.01665206304524
"4220",92,"14_Low1_iHMM_GM12878",713619181,354762932,2.01153817558369
"4221",92,"15_Low2_iHMM_GM12878",1076688730,570455209,1.88742027947719
"4222",92,"16_Low3_iHMM_GM12878",85463822,48345445,1.76777402710845
"4223",92,"17_Unmap_iHMM_GM12878",791799608,727072978,1.08902356704006
"4224",92,"1_Pro_iHMM_GM12878",67499349,46202532,1.46094480276535
"4225",92,"2_Enh1_iHMM_GM12878",138369081,69442161,1.99258028562792
"4226",92,"3_Enh2_iHMM_GM12878",195495280,94941407,2.05911504976959
"4227",92,"4_Egn1_iHMM_GM12878",105141959,55600976,1.8910092333631
"4228",92,"5_Egn2_iHMM_GM12878",76167366,40028756,1.90281621542273
"4229",92,"6_Egn3_iHMM_GM12878",368264936,180155677,2.04414838395573
"4230",92,"7_Egn4_iHMM_GM12878",187189892,97075950,1.92828287541868
"4231",92,"8_Egn5_iHMM_GM12878",61836633,30156712,2.0505097836926
"4232",92,"9_Egn6_iHMM_GM12878",281140203,150264385,1.8709703100971
"4233",93,"All_reads",5339070251,3e+09,1.77969008366667
"4234",93,"H2AFZ-human_GM12878_ENCFF001SUD",533261563,288036491,1.85136807197113
"4235",93,"H2AFZ-human_lung_ENCFF888SIA",117904132,48896494,2.41130032758586
"4236",93,"H3F3A-human_lung_ENCFF926ZHI",229764822,103936536,2.21062612669716
"4237",93,"H3K27ac-human_GM12878_ENCFF001SUG",283057597,166141897,1.70370991370106
"4238",93,"H3K27ac-human_lung_ENCFF371BKL",186779749,89536868,2.08606525079702
"4239",93,"H3K27me3-human_GM12878_ENCFF001SUI",2085494677,1022773586,2.03905801396009
"4240",93,"H3K27me3-human_lung_ENCFF468ZHH",313748379,146540119,2.14104083674178
"4241",93,"H3K36me3-human_GM12878_ENCFF001SUJ",1036651413,580278190,1.78647316212246
"4242",93,"H3K36me3-human_GM12878_ENCFF001WYF",308490588,96031201,3.21239956167996
"4243",93,"H3K36me3-human_GM12878_ENCFF001WYH",308851589,94013533,3.28518224073124
"4244",93,"H3K36me3-human_lung_ENCFF457NNG",131689114,59362744,2.2183798309593
"4245",93,"H3K4me1-human_GM12878_ENCFF001SUE",683395513,368077180,1.85666362962246
"4246",93,"H3K4me1-human_lung_ENCFF209XDL",273502788,128997637,2.12021548890853
"4247",93,"H3K4me2-human_GM12878_ENCFF001SUL",364075357,213945450,1.70172049464011
"4248",93,"H3K4me2-human_lung_ENCFF270NMV",231661662,112466077,2.05983589167069
"4249",93,"H3K4me3-human_GM12878_ENCFF001SUF",442956190,245538981,1.80401575422356
"4250",93,"H3K4me3-human_GM12878_ENCFF001SUM",323784438,185179234,1.7484921554433
"4251",93,"H3K4me3-human_lung_ENCFF347EMU",100915628,50370689,2.00345935311705
"4252",93,"H3K4me3-human_lung_ENCFF361TGO",84122223,41775242,2.01368607272221
"4253",93,"H3K79me2-human_GM12878_ENCFF001SUN",514058182,288163197,1.7839133773908
"4254",93,"H3K79me2-human_lung_ENCFF292NSP",218776513,107574476,2.03372139130847
"4255",93,"H3K9ac-human_GM12878_ENCFF001SUO",222570711,133249659,1.67032855971511
"4256",93,"H3K9ac-human_lung_ENCFF555OKO",105943607,51487077,2.05767375374601
"4257",93,"H3K9me2-human_lung_ENCFF447MUW",21120711,7775978,2.71614850247776
"4258",93,"H3K9me3-human_GM12878_ENCFF001SUP",1065513483,539366538,1.97549052069671
"4259",93,"H3K9me3-human_lung_ENCFF813YSM",70968468,30399782,2.33450581981147
"4260",93,"H4K20me1-human_GM12878_ENCFF001SUQ",1444831794,722115670,2.00083152052357
"4261",93,"H4K20me1-human_lung_ENCFF272PZA",100058240,45394239,2.20420569226857
"4262",93,"10_Rep1_iHMM_GM12878",55622691,23265451,2.39078498843629
"4263",93,"11_Rep2_iHMM_GM12878",876720112,357828059,2.45011560706032
"4264",93,"12_Het1_iHMM_GM12878",149187333,60241709,2.47647909523948
"4265",93,"13_Het2_iHMM_GM12878",429915789,185278244,2.32037922919865
"4266",93,"14_Low1_iHMM_GM12878",827951641,354762932,2.33381665985329
"4267",93,"15_Low2_iHMM_GM12878",1262302462,570455209,2.21279855470651
"4268",93,"16_Low3_iHMM_GM12878",100113917,48345445,2.07080350589389
"4269",93,"17_Unmap_iHMM_GM12878",921576867,727072978,1.26751632213734
"4270",93,"1_Pro_iHMM_GM12878",80125094,46202532,1.73421434998411
"4271",93,"2_Enh1_iHMM_GM12878",162132482,69442161,2.33478451225042
"4272",93,"3_Enh2_iHMM_GM12878",227171625,94941407,2.39275603952236
"4273",93,"4_Egn1_iHMM_GM12878",124162808,55600976,2.2331048289512
"4274",93,"5_Egn2_iHMM_GM12878",89993436,40028756,2.2482196548901
"4275",93,"6_Egn3_iHMM_GM12878",430959900,180155677,2.39215276019306
"4276",93,"7_Egn4_iHMM_GM12878",218680966,97075950,2.25267912392307
"4277",93,"8_Egn5_iHMM_GM12878",74199428,30156712,2.46046147205969
"4278",93,"9_Egn6_iHMM_GM12878",328446197,150264385,2.18578871500389
"4279",94,"All_reads",3720383371,3e+09,1.24012779033333
"4280",94,"H2AFZ-human_GM12878_ENCFF001SUD",360537858,288036491,1.25170896488945
"4281",94,"H2AFZ-human_lung_ENCFF888SIA",82135162,48896494,1.67977610010239
"4282",94,"H3F3A-human_lung_ENCFF926ZHI",152339372,103936536,1.46569606668439
"4283",94,"H3K27ac-human_GM12878_ENCFF001SUG",184556799,166141897,1.11083839978064
"4284",94,"H3K27ac-human_lung_ENCFF371BKL",125353352,89536868,1.40001939759608
"4285",94,"H3K27me3-human_GM12878_ENCFF001SUI",1424712237,1022773586,1.39298888483418
"4286",94,"H3K27me3-human_lung_ENCFF468ZHH",208580350,146540119,1.4233668665166
"4287",94,"H3K36me3-human_GM12878_ENCFF001SUJ",695834238,580278190,1.19913905087489
"4288",94,"H3K36me3-human_GM12878_ENCFF001WYF",196175782,96031201,2.0428337869064
"4289",94,"H3K36me3-human_GM12878_ENCFF001WYH",195624858,94013533,2.08081593955202
"4290",94,"H3K36me3-human_lung_ENCFF457NNG",88360049,59362744,1.48847649293301
"4291",94,"H3K4me1-human_GM12878_ENCFF001SUE",450723373,368077180,1.22453495487006
"4292",94,"H3K4me1-human_lung_ENCFF209XDL",183988403,128997637,1.42629281651105
"4293",94,"H3K4me2-human_GM12878_ENCFF001SUL",237067009,213945450,1.10807221653931
"4294",94,"H3K4me2-human_lung_ENCFF270NMV",155268014,112466077,1.3805764203903
"4295",94,"H3K4me3-human_GM12878_ENCFF001SUF",292129612,245538981,1.18974840903164
"4296",94,"H3K4me3-human_GM12878_ENCFF001SUM",212262813,185179234,1.14625602674218
"4297",94,"H3K4me3-human_lung_ENCFF347EMU",67311094,50370689,1.33631473653259
"4298",94,"H3K4me3-human_lung_ENCFF361TGO",56204153,41775242,1.34539383398425
"4299",94,"H3K79me2-human_GM12878_ENCFF001SUN",341822433,288163197,1.1862112738845
"4300",94,"H3K79me2-human_lung_ENCFF292NSP",146154877,107574476,1.35863898607324
"4301",94,"H3K9ac-human_GM12878_ENCFF001SUO",143081224,133249659,1.0737830406005
"4302",94,"H3K9ac-human_lung_ENCFF555OKO",70717607,51487077,1.37350207315129
"4303",94,"H3K9me2-human_lung_ENCFF447MUW",15174378,7775978,1.95144302105793
"4304",94,"H3K9me3-human_GM12878_ENCFF001SUP",737607603,539366538,1.36754424131517
"4305",94,"H3K9me3-human_lung_ENCFF813YSM",49190192,30399782,1.61811002460478
"4306",94,"H4K20me1-human_GM12878_ENCFF001SUQ",954956877,722115670,1.32244308865365
"4307",94,"H4K20me1-human_lung_ENCFF272PZA",65886509,45394239,1.45142886964137
"4308",94,"10_Rep1_iHMM_GM12878",35175122,23265451,1.51190372368023
"4309",94,"11_Rep2_iHMM_GM12878",609325019,357828059,1.7028430378066
"4310",94,"12_Het1_iHMM_GM12878",101268296,60241709,1.6810329202314
"4311",94,"13_Het2_iHMM_GM12878",307365080,185278244,1.65893778656495
"4312",94,"14_Low1_iHMM_GM12878",591022290,354762932,1.66596404722464
"4313",94,"15_Low2_iHMM_GM12878",928553143,570455209,1.62774066806707
"4314",94,"16_Low3_iHMM_GM12878",73725709,48345445,1.52497735825991
"4315",94,"17_Unmap_iHMM_GM12878",633075955,727072978,0.870718585555796
"4316",94,"1_Pro_iHMM_GM12878",50804392,46202532,1.09960190060579
"4317",94,"2_Enh1_iHMM_GM12878",106745652,69442161,1.53718793399877
"4318",94,"3_Enh2_iHMM_GM12878",153482996,94941407,1.61660755670073
"4319",94,"4_Egn1_iHMM_GM12878",81784434,55600976,1.47091723713627
"4320",94,"5_Egn2_iHMM_GM12878",60902501,40028756,1.52146874112201
"4321",94,"6_Egn3_iHMM_GM12878",279275253,180155677,1.55018846838782
"4322",94,"7_Egn4_iHMM_GM12878",144381219,97075950,1.48730163341178
"4323",94,"8_Egn5_iHMM_GM12878",50535445,30156712,1.67576110419465
"4324",94,"9_Egn6_iHMM_GM12878",224828281,150264385,1.49621802265387
"4325",95,"All_reads",4466903909,3e+09,1.48896796966667
"4326",95,"H2AFZ-human_GM12878_ENCFF001SUD",446930284,288036491,1.55164466296737
"4327",95,"H2AFZ-human_lung_ENCFF888SIA",98223670,48896494,2.00880803437563
"4328",95,"H3F3A-human_lung_ENCFF926ZHI",190774744,103936536,1.8354926125304
"4329",95,"H3K27ac-human_GM12878_ENCFF001SUG",234789282,166141897,1.4131852725866
"4330",95,"H3K27ac-human_lung_ENCFF371BKL",155658806,89536868,1.73848839564055
"4331",95,"H3K27me3-human_GM12878_ENCFF001SUI",1753053358,1022773586,1.71401899892241
"4332",95,"H3K27me3-human_lung_ENCFF468ZHH",262171053,146540119,1.78907356421623
"4333",95,"H3K36me3-human_GM12878_ENCFF001SUJ",860667663,580278190,1.48319836559771
"4334",95,"H3K36me3-human_GM12878_ENCFF001WYF",258683874,96031201,2.69374819127796
"4335",95,"H3K36me3-human_GM12878_ENCFF001WYH",258497455,94013533,2.74957707418569
"4336",95,"H3K36me3-human_lung_ENCFF457NNG",109576792,59362744,1.84588488699242
"4337",95,"H3K4me1-human_GM12878_ENCFF001SUE",568597413,368077180,1.54477768222415
"4338",95,"H3K4me1-human_lung_ENCFF209XDL",228042807,128997637,1.76780608004471
"4339",95,"H3K4me2-human_GM12878_ENCFF001SUL",302265894,213945450,1.41281758504329
"4340",95,"H3K4me2-human_lung_ENCFF270NMV",192790130,112466077,1.71420694259657
"4341",95,"H3K4me3-human_GM12878_ENCFF001SUF",368318066,245538981,1.50003907526194
"4342",95,"H3K4me3-human_GM12878_ENCFF001SUM",269123399,185179234,1.45331305884978
"4343",95,"H3K4me3-human_lung_ENCFF347EMU",83747950,50370689,1.66263260762623
"4344",95,"H3K4me3-human_lung_ENCFF361TGO",69921156,41775242,1.67374628254697
"4345",95,"H3K79me2-human_GM12878_ENCFF001SUN",426431887,288163197,1.47982772067871
"4346",95,"H3K79me2-human_lung_ENCFF292NSP",181814026,107574476,1.69012234835334
"4347",95,"H3K9ac-human_GM12878_ENCFF001SUO",184831860,133249659,1.38710944093298
"4348",95,"H3K9ac-human_lung_ENCFF555OKO",88144380,51487077,1.7119709475836
"4349",95,"H3K9me2-human_lung_ENCFF447MUW",17710322,7775978,2.27756842933455
"4350",95,"H3K9me3-human_GM12878_ENCFF001SUP",893336909,539366538,1.65627054342774
"4351",95,"H3K9me3-human_lung_ENCFF813YSM",59241814,30399782,1.9487578562241
"4352",95,"H4K20me1-human_GM12878_ENCFF001SUQ",1207839279,722115670,1.67263961880235
"4353",95,"H4K20me1-human_lung_ENCFF272PZA",82921596,45394239,1.82669866984663
"4354",95,"10_Rep1_iHMM_GM12878",46587156,23265451,2.00241792003086
"4355",95,"11_Rep2_iHMM_GM12878",742793629,357828059,2.07583952772133
"4356",95,"12_Het1_iHMM_GM12878",125166038,60241709,2.07773053051998
"4357",95,"13_Het2_iHMM_GM12878",360842704,185278244,1.94757191243673
"4358",95,"14_Low1_iHMM_GM12878",695712808,354762932,1.96106398173527
"4359",95,"15_Low2_iHMM_GM12878",1061707230,570455209,1.86115791958699
"4360",95,"16_Low3_iHMM_GM12878",81582711,48345445,1.68749529557542
"4361",95,"17_Unmap_iHMM_GM12878",740099808,727072978,1.01791681219653
"4362",95,"1_Pro_iHMM_GM12878",66122983,46202532,1.43115496354183
"4363",95,"2_Enh1_iHMM_GM12878",134763922,69442161,1.94066428894688
"4364",95,"3_Enh2_iHMM_GM12878",189555706,94941407,1.99655463290111
"4365",95,"4_Egn1_iHMM_GM12878",103032981,55600976,1.85307864020229
"4366",95,"5_Egn2_iHMM_GM12878",74517451,40028756,1.86159797221777
"4367",95,"6_Egn3_iHMM_GM12878",361796317,180155677,2.00824266559194
"4368",95,"7_Egn4_iHMM_GM12878",181774914,97075950,1.87250203577714
"4369",95,"8_Egn5_iHMM_GM12878",62641793,30156712,2.07720898087298
"4370",95,"9_Egn6_iHMM_GM12878",272191679,150264385,1.81141844755828
"4371",96,"All_reads",4813576506,3e+09,1.604525502
"4372",96,"H2AFZ-human_GM12878_ENCFF001SUD",482293110,288036491,1.67441669743158
"4373",96,"H2AFZ-human_lung_ENCFF888SIA",107593264,48896494,2.20042901235414
"4374",96,"H3F3A-human_lung_ENCFF926ZHI",212910925,103936536,2.04847047240443
